NCFormat,IPCC,Pollutant,SourceName,EmissionYear,GHG Emissions (MtCO2e),SG_categories,CCP_categories
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Cropland management,2012,0.043112183,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Cropland management,2013,0.042642818,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Cropland management,2014,0.042203201,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Cropland management,2015,0.041791446,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Cropland management,2016,0.041405788,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Cropland management,2017,0.041044573,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Cropland management,2018,0.040706252,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Cropland management,2019,0.040389374,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Digestate Indirect Leach,2004,4.30647E-08,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Digestate Indirect Leach,2005,1.4041E-07,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Digestate Indirect Leach,2006,3.20402E-06,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Digestate Indirect Leach,2007,3.28841E-06,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Digestate Indirect Leach,2008,3.17902E-06,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Digestate Indirect Leach,2009,3.23462E-06,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Digestate Indirect Leach,2010,3.28174E-06,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Digestate Indirect Leach,2011,3.31665E-06,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Digestate Indirect Leach,2012,4.57839E-06,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Digestate Indirect Leach,2013,4.6364E-06,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Digestate Indirect Leach,2014,4.23E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Digestate Indirect Leach,2015,6.32033E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Digestate Indirect Leach,2016,9.38913E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Digestate Indirect Leach,2017,0.000120494,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Digestate Indirect Leach,2018,0.000124058,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Digestate Indirect Leach,2019,0.000129241,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Indirect Leach,BaseYear,0.009750851,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Indirect Leach,1990,0.009750851,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Indirect Leach,1995,0.009358673,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Indirect Leach,1998,0.0093661,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Indirect Leach,1999,0.009323227,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Indirect Leach,2000,0.009160592,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Indirect Leach,2001,0.009129628,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Indirect Leach,2002,0.009478998,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Indirect Leach,2003,0.009796184,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Indirect Leach,2004,0.009811122,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Indirect Leach,2005,0.009360095,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Indirect Leach,2006,0.009516242,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Indirect Leach,2007,0.009547799,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Indirect Leach,2008,0.00901859,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Indirect Leach,2009,0.008887464,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Indirect Leach,2010,0.009024876,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Indirect Leach,2011,0.00891895,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Indirect Leach,2012,0.009028597,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Indirect Leach,2013,0.008934051,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Indirect Leach,2014,0.009342506,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Indirect Leach,2015,0.009582242,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Indirect Leach,2016,0.009430546,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Indirect Leach,2017,0.009394053,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Indirect Leach,2018,0.00952379,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Dairy - Dairy Cows - Indirect Leach,2019,0.009793096,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Deer - Indirect Leach,BaseYear,7.07298E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Deer - Indirect Leach,1990,7.07298E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Deer - Indirect Leach,1995,3.58839E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Deer - Indirect Leach,1998,3.67656E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Deer - Indirect Leach,1999,3.49197E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Deer - Indirect Leach,2000,3.009E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Deer - Indirect Leach,2001,3.42509E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Deer - Indirect Leach,2002,3.36124E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Deer - Indirect Leach,2003,3.09326E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Deer - Indirect Leach,2004,3.06894E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Deer - Indirect Leach,2005,3.24571E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Deer - Indirect Leach,2006,2.82311E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Deer - Indirect Leach,2007,2.70194E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Deer - Indirect Leach,2008,2.69846E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Deer - Indirect Leach,2009,2.556E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Deer - Indirect Leach,2010,2.65677E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Deer - Indirect Leach,2011,2.59596E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Deer - Indirect Leach,2012,2.6585E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Deer - Indirect Leach,2013,2.70758E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Deer - Indirect Leach,2014,3.04332E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Deer - Indirect Leach,2015,3.14278E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Deer - Indirect Leach,2016,3.04245E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Deer - Indirect Leach,2017,3.49154E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Deer - Indirect Leach,2018,4.19558E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Deer - Indirect Leach,2019,5.74091E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Domestic Horses - Indirect Leach,BaseYear,0.000384213,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Domestic Horses - Indirect Leach,1990,0.000384213,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Domestic Horses - Indirect Leach,1995,0.000399254,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Domestic Horses - Indirect Leach,1998,0.000805564,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Domestic Horses - Indirect Leach,1999,0.000789822,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Domestic Horses - Indirect Leach,2000,0.000836113,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Domestic Horses - Indirect Leach,2001,0.000829368,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Domestic Horses - Indirect Leach,2002,0.000815377,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Domestic Horses - Indirect Leach,2003,0.000806297,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Domestic Horses - Indirect Leach,2004,0.000779618,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Domestic Horses - Indirect Leach,2005,0.000745385,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Domestic Horses - Indirect Leach,2006,0.000713451,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Domestic Horses - Indirect Leach,2007,0.000686787,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Domestic Horses - Indirect Leach,2008,0.000685894,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Domestic Horses - Indirect Leach,2009,0.000648225,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Domestic Horses - Indirect Leach,2010,0.00060774,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Domestic Horses - Indirect Leach,2011,0.000586307,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Domestic Horses - Indirect Leach,2012,0.000570644,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Domestic Horses - Indirect Leach,2013,0.000561814,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Domestic Horses - Indirect Leach,2014,0.000557001,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Domestic Horses - Indirect Leach,2015,0.000556035,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Domestic Horses - Indirect Leach,2016,0.000556035,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Domestic Horses - Indirect Leach,2017,0.000556035,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Domestic Horses - Indirect Leach,2018,0.000556035,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Domestic Horses - Indirect Leach,2019,0.000556035,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Food Digestates - Indirect Leach,2007,1.94222E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Food Digestates - Indirect Leach,2008,1.94222E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Food Digestates - Indirect Leach,2009,1.94222E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Food Digestates - Indirect Leach,2010,0.00010266,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Food Digestates - Indirect Leach,2011,0.000491103,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Food Digestates - Indirect Leach,2012,0.000532722,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Food Digestates - Indirect Leach,2013,0.000657579,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Food Digestates - Indirect Leach,2014,0.000657579,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Food Digestates - Indirect Leach,2015,0.000740816,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Food Digestates - Indirect Leach,2016,0.001048796,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Food Digestates - Indirect Leach,2017,0.001048796,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Food Digestates - Indirect Leach,2018,0.001090415,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Food Digestates - Indirect Leach,2019,0.001090415,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Goats - Indirect Leach,BaseYear,0.000151335,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Goats - Indirect Leach,1990,0.000151335,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Goats - Indirect Leach,1995,8.7089E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Goats - Indirect Leach,1998,6.77493E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Goats - Indirect Leach,1999,6.28558E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Goats - Indirect Leach,2000,5.431E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Goats - Indirect Leach,2001,4.89911E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Goats - Indirect Leach,2002,4.84663E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Goats - Indirect Leach,2003,4.17077E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Goats - Indirect Leach,2004,3.95304E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Goats - Indirect Leach,2005,3.04528E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Goats - Indirect Leach,2006,3.20626E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Goats - Indirect Leach,2007,2.96727E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Goats - Indirect Leach,2008,2.96585E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Goats - Indirect Leach,2009,2.73181E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Goats - Indirect Leach,2010,2.62047E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Goats - Indirect Leach,2011,2.66373E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Goats - Indirect Leach,2012,2.68288E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Goats - Indirect Leach,2013,2.81266E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Goats - Indirect Leach,2014,3.18499E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Goats - Indirect Leach,2015,3.36938E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Goats - Indirect Leach,2016,3.27222E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Goats - Indirect Leach,2017,3.43533E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Goats - Indirect Leach,2018,3.9651E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Goats - Indirect Leach,2019,4.36154E-05,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Indirect Leach,BaseYear,0.033050994,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Indirect Leach,1990,0.033050994,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Indirect Leach,1995,0.040940161,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Indirect Leach,1998,0.040146254,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Indirect Leach,1999,0.041649684,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Indirect Leach,2000,0.032756547,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Indirect Leach,2001,0.035530304,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Indirect Leach,2002,0.033235234,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Indirect Leach,2003,0.032678823,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Indirect Leach,2004,0.029671035,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Indirect Leach,2005,0.023805056,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Indirect Leach,2006,0.023311022,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Indirect Leach,2007,0.020705606,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Indirect Leach,2008,0.017962827,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Indirect Leach,2009,0.02114301,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Indirect Leach,2010,0.020621291,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Indirect Leach,2011,0.017824991,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Indirect Leach,2012,0.018741162,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Indirect Leach,2013,0.021251327,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Indirect Leach,2014,0.022052789,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Indirect Leach,2015,0.021133335,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Indirect Leach,2016,0.021187592,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Indirect Leach,2017,0.022022151,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Indirect Leach,2018,0.020093542,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Indirect Leach,2019,0.021205248,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Residue Indirect Leach,BaseYear,0.001574744,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Residue Indirect Leach,1990,0.001574744,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Residue Indirect Leach,1995,0.001699005,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Residue Indirect Leach,1998,0.001688272,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Residue Indirect Leach,1999,0.001747197,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Residue Indirect Leach,2000,0.00163181,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Residue Indirect Leach,2001,0.001696565,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Residue Indirect Leach,2002,0.00171102,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Residue Indirect Leach,2003,0.001694787,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Residue Indirect Leach,2004,0.001629995,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Residue Indirect Leach,2005,0.00155473,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Residue Indirect Leach,2006,0.001564817,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Residue Indirect Leach,2007,0.001532873,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Residue Indirect Leach,2008,0.001505596,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Residue Indirect Leach,2009,0.001670764,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Residue Indirect Leach,2010,0.001687534,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Residue Indirect Leach,2011,0.001640563,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Residue Indirect Leach,2012,0.001617961,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Residue Indirect Leach,2013,0.001637954,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Residue Indirect Leach,2014,0.001630297,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Residue Indirect Leach,2015,0.001677254,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Residue Indirect Leach,2016,0.001655731,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Residue Indirect Leach,2017,0.00164394,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Residue Indirect Leach,2018,0.001624921,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Grass - Residue Indirect Leach,2019,0.001650556,Agriculture and Related Land Use,Agriculture
Agriculture,3D22 Nitrogen Leaching and Run-off,N2O,Other cattle - Beef females for slaughter - Digestate Indirect Leach,2004,2.43113E-08,Agriculture and Related Land Use,Agriculture
